year_of_birth,sex,age,year,population,PYadj,LEadj,bau_PYadj,bau_LEadj,diff_LEadj,diff_PYadj
1948,male,102,2050,1028.0917792991595,540.8851803352005,1.2073408047267853,298.0832418784923,1.105065420983644,0.10227538374314138,242.80193845670823
1948,male,103,2051,620.8463142542189,320.8039004714084,1.1280923470700621,168.9379340055961,1.0397804925923524,0.08831185447770973,151.86596646581228
1948,male,104,2052,357.8097138003626,181.6489687793305,1.0608098682228848,91.5486848531251,0.983922442655525,0.07688742556735984,90.10028392620539
1948,male,105,2053,196.6945579531523,98.16451091393584,1.006225635450675,47.41481357977006,0.9388160342538805,0.0674096011967944,50.74969733416578
1948,male,106,2054,103.14722087566078,51.42731755099511,0.967108903228852,23.825944754211523,0.9080508098348371,0.05905809339401491,27.60137279678359
1948,male,107,2055,54.02365052879019,26.91133776432267,0.8945578025204876,11.972537706505785,0.8468264850235036,0.047731317496984005,14.938800057816886
1948,male,108,2056,28.26383186321743,14.068173466156662,0.7577153883623748,6.016200432445198,0.7249870374203382,0.03272835094203663,8.051973033711462
1948,male,109,2057,14.772527695241045,7.3477668706899975,0.49739401558590907,3.0231408353540536,0.4825204844940332,0.014873531091875891,4.324626035335944
1949,female,61,2010,110670.0,92691.54934316488,19.205636605540494,92691.54934316488,18.806617795389073,0.3990188101514214,0.0
1949,female,62,2011,110178.25556694441,92269.90459023668,18.45006751406472,92257.80156118494,18.04938800629693,0.4006795077677907,12.103029051737394
1949,female,63,2012,109640.28293684081,91818.63611520475,17.699027193496217,91779.96740924276,17.29696025806907,0.4020669354271469,38.66870596198714
1949,female,64,2013,109048.45944805424,91321.1421592589,16.953084183341453,91251.85208645389,16.550028529408536,0.40305565393291687,69.29007280501537
1949,female,65,2014,108396.43305160647,86687.28471199117,16.212586719441468,86579.5082758655,15.808956952288685,0.40362976715278265,107.77643612567044
1949,female,66,2015,107678.02763641154,86111.48780799365,15.515693618169133,85963.17269410525,15.111947051596356,0.4037465665727762,148.31511388839863
1949,female,67,2016,106886.19956145728,85476.43954594733,14.824998970014013,85282.90653325163,14.42154959094395,0.4034493790700626,193.53301269569783
1949,female,68,2017,106015.467339737,84777.95774564953,14.1404966320369,84534.28096213152,13.737758354725088,0.402738277311812,243.67678351800714
1949,female,69,2018,105061.01390319929,84012.77906389307,13.462019340674292,83713.6384518134,13.060440526626511,0.40157881404778095,299.1406120796746
1949,female,70,2019,104019.63824263678,80519.37124067989,12.789129480999668,80162.56308494198,12.389205394482072,0.39992408651759526,356.8081557379046
1949,female,71,2020,102884.53367776146,79636.01981672084,12.147610589610824,79213.30670638081,11.749877385295386,0.397733204315438,422.71311034003156
1949,female,72,2021,101646.60240701213,78668.90259847483,11.512093894775388,78174.36642747521,11.11712113006042,0.3949727647149679,494.5361709996214
1949,female,73,2022,100293.66996538172,77607.90828802793,10.883003172310891,77035.39736123793,10.491376707534288,0.39162646477660346,572.510926789997
1949,female,74,2023,98813.22839040632,76442.2378327466,10.260654738473866,75784.8745611476,9.873002931078156,0.38765180739570937,657.3632715989952
1949,female,75,2024,97190.00167109823,71282.67152092901,9.645500217682867,70548.64505389147,9.262434761715198,0.38306545596766917,734.0264670375473
1949,female,76,2025,95406.8654493583,69941.99539022893,9.078628740968378,69112.03463531834,8.700750024271281,0.37787871669709716,829.9607549105858
1949,female,77,2026,93442.5790958423,68459.12086982036,8.520971093352944,67526.61306015281,8.148834248367885,0.37213684498505906,932.5078096675425
1949,female,78,2027,91275.6028369447,66817.5275871976,7.97324117151302,65776.30540742882,7.607329515988173,0.3659116555248465,1041.2221797687816
1949,female,79,2028,88884.08290478137,65000.11935184213,7.4360317990235565,63844.83919190588,7.076732437448621,0.35929936157493536,1155.2801599362501
1949,female,80,2029,86246.85569636732,59895.68145293941,6.909756219440465,58652.8282568161,6.557458465150317,0.35229775429014776,1242.8531961233093
1949,female,81,2030,83337.86338861502,57781.93967807208,6.432239132440367,56419.40281752658,6.087289619842558,0.34494951259780926,1362.5368605455005
1949,female,82,2031,80127.47718091952,55442.19579297116,5.968827963274936,53957.68870150984,5.63147066134615,0.33735730192878677,1484.507091461317
1949,female,83,2032,76586.74337839274,52856.559564780924,5.520863167429918,51250.62013293491,5.1911497256717825,0.3297134417581358,1605.9394318460108
1949,female,84,2033,72691.15328620303,50010.544825138946,5.089592809316669,48287.523238435846,4.767309891817603,0.32228291749906646,1723.0215867031002
1949,female,85,2034,68427.10442458083,42544.801734974935,4.675893111828336,40873.70503576185,4.360488163723902,0.3154049481044341,1671.0966992130852
1949,female,86,2035,63817.45650310594,39513.00903730396,4.346977139284443,37747.03725314581,4.03760992401416,0.3093672152702833,1765.9717841581441
1949,female,87,2036,58906.53369010275,36308.62744055339,4.038601502518012,34452.61080958787,3.7356266432978384,0.30297485922017353,1856.0166309655178
1949,female,88,2037,53781.164520622406,32984.642508577126,3.7483641312958778,31046.154682153738,3.4525577580061,0.29580637328977755,1938.4878264233885
1949,female,89,2038,48520.693840940985,29595.372742059808,3.474945063081078,27586.798898373516,3.187339987509965,0.28760507557111303,2008.573843686292
1949,female,90,2039,43214.36857071569,26196.95084574681,3.216785929668492,24137.335928780027,2.938592262948221,0.27819366672027135,2059.614916966784
1949,female,91,2040,37945.69100012307,22842.3166572083,2.9730496127129125,20758.955062569417,2.7054796080260326,0.26757000468687986,2083.361594638882
1949,female,92,2041,32806.444961373425,19593.873996753708,2.742513106213286,17511.323031246542,2.4877127271026667,0.25480037911061926,2082.5509655071655
1949,female,93,2042,27871.732857612446,16496.851642289155,2.5250755537022784,14452.206778872598,2.285381592374596,0.23969396132768228,2044.6448634165572
1949,female,94,2043,23212.000036816575,13597.33712334931,2.3212725982391555,11636.198468685056,2.098945558788677,0.22232703945047838,1961.1386546642552
1949,female,95,2044,18895.59878092957,10943.02202350877,2.1319272799704048,9115.175311863703,1.9290003053913742,0.20292697457903053,1827.8467116450684
1949,female,96,2045,14998.517745616276,8577.336291669342,1.9562613443922625,6930.284433583832,1.7745876858759446,0.1816736585163179,1647.0518580855105
1949,female,97,2046,11576.650001966365,6529.335350163598,1.7935831344762363,5101.6519567188425,1.634733648676577,0.1588494857996594,1427.683393444756
1949,female,98,2047,8656.525817161026,4807.568664509852,1.6443489163838512,3627.3190956328963,1.5084766292849816,0.13587228709886956,1180.249568876956
1949,female,99,2048,6251.495126168904,3414.7015208424946,1.5079241033280169,2485.056645708698,1.3948974771351754,0.11302662619284143,929.6448751337966
1949,female,100,2049,4343.478938676884,2330.3364397909863,1.3841620384549682,1636.6709269976454,1.2931286485433229,0.09103338991164533,693.6655127933409
1949,female,101,2050,2885.441435546156,1517.6810303260513,1.2759719107788274,1034.011068054555,1.2024358189444573,0.07353609183437015,483.6699622714964
1949,female,102,2051,1830.0955149464344,943.9498855191347,1.1824853806559492,625.4569499072257,1.1222212713159572,0.060264109339992045,318.49293561190893
1949,female,103,2052,1106.8422403601412,560.0839413035607,1.102335329840727,361.64936511463856,1.0521702157432336,0.05016511409749347,198.4345761889221
1949,female,104,2053,637.7581433134078,316.78503156469986,1.0349179727857016,199.65793211449417,0.9924852866226547,0.04243268616304696,117.12709945020569
1949,female,105,2054,349.9192298790401,170.7471349764299,0.9809187490479928,105.1759399903042,0.9445060838683097,0.03641266517968311,65.57119498612569
1949,female,106,2055,182.84308635534705,89.13630655280281,0.9434056365091034,53.70178100693756,0.9119594852339908,0.03144615127511252,35.43452554586525
1949,female,107,2056,95.4444801407253,46.49452165897554,0.8733757215571426,27.419591244755544,0.848216364602491,0.025159356954651657,19.07493041422
1949,female,108,2057,49.78263028719722,24.236617407773085,0.7405066755192589,14.000168522015086,0.7233742736210527,0.017132401898206195,10.236448885758
1949,female,109,2058,25.94979428496623,12.627752644803698,0.48662245666122556,7.1483457537796555,0.47886870931525105,0.007753747345974504,5.479406891024042
1949,male,61,2010,107210.0,89929.56268480579,17.558327389519743,89929.56268480579,17.078764684505845,0.47956270501389753,0.0
1949,male,62,2011,106460.95730208393,89290.51146391424,16.83714633205274,89266.44737540018,16.354593695647136,0.48255263640560386,24.06408851406013
